play_id,game_id,season,season_type,week,game_date,home_team,away_team,posteam,defteam,down,ydstogo,yardline_100,qtr,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,score_differential,posteam_timeouts_remaining,defteam_timeouts_remaining,play_type,yards_gained,epa,success,shotgun,no_huddle,goal_to_go,distance_bucket,field_zone,red_zone,score_state,late_down,short_yardage
265,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,WAS,BAL,2.0,10,16.0,1,641.0,1541.0,3341.0,0.0,3.0,3.0,pass,3.0,-0.456363172561396,0,1,1,0,Long (7-10),Red Zone,1,Within 7 points,0,0
290,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,WAS,BAL,3.0,7,13.0,1,597.0,1497.0,3297.0,0.0,3.0,3.0,pass,-11.0,-1.63648163860718,0,1,1,0,Long (7-10),Red Zone,1,Within 7 points,1,0
365,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,BAL,WAS,1.0,10,70.0,1,545.0,1445.0,3245.0,-3.0,3.0,3.0,run,5.0,-0.0756760849617422,0,1,0,0,Long (7-10),Own Territory,0,Within 7 points,0,0
387,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,BAL,WAS,2.0,5,65.0,1,514.0,1414.0,3214.0,-3.0,3.0,3.0,run,4.0,0.350543385604396,1,1,0,0,Medium (4-6),Own Territory,0,Within 7 points,0,0
409,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,BAL,WAS,3.0,1,61.0,1,478.0,1378.0,3178.0,-3.0,3.0,3.0,run,10.0,0.944542248733342,1,1,0,0,Short (1-3),Own Territory,0,Within 7 points,1,1
431,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,BAL,WAS,1.0,10,51.0,1,442.0,1342.0,3142.0,-3.0,3.0,3.0,pass,12.0,0.712343573570252,1,1,0,0,Long (7-10),Own Territory,0,Within 7 points,0,0
460,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,BAL,WAS,1.0,10,39.0,1,400.0,1300.0,3100.0,-3.0,3.0,3.0,run,4.0,-0.21872989833355,0,1,0,0,Long (7-10),Plus Territory,0,Within 7 points,0,0
482,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,BAL,WAS,2.0,6,35.0,1,362.0,1262.0,3062.0,-3.0,3.0,3.0,pass,9.0,1.05539545067586,1,1,0,0,Medium (4-6),Plus Territory,0,Within 7 points,0,0
507,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,BAL,WAS,1.0,10,26.0,1,321.0,1221.0,3021.0,-3.0,3.0,3.0,run,3.0,-0.149301357218064,0,0,0,0,Long (7-10),Plus Territory,0,Within 7 points,0,0
529,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,BAL,WAS,2.0,7,23.0,1,280.0,1180.0,2980.0,-3.0,3.0,3.0,pass,0.0,-0.604199087712914,0,1,0,0,Long (7-10),Plus Territory,0,Within 7 points,0,0
552,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,BAL,WAS,3.0,7,23.0,1,271.0,1171.0,2971.0,-3.0,3.0,3.0,run,0.0,-1.92633381648863,0,1,0,0,Long (7-10),Plus Territory,0,Within 7 points,1,0
623,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,WAS,BAL,1.0,10,70.0,1,225.0,1125.0,2925.0,0.0,3.0,3.0,run,0.0,-0.543044650461525,0,1,0,0,Long (7-10),Own Territory,0,Within 7 points,0,0
648,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,WAS,BAL,2.0,10,70.0,1,187.0,1087.0,2887.0,0.0,3.0,3.0,pass,0.0,-0.750412934459746,0,1,1,0,Long (7-10),Own Territory,0,Within 7 points,0,0
673,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,WAS,BAL,3.0,10,70.0,1,154.0,1054.0,2854.0,0.0,3.0,3.0,pass,0.0,-1.283970201388,0,1,1,0,Long (7-10),Own Territory,0,Within 7 points,1,0
722,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,BAL,WAS,1.0,10,80.0,1,140.0,1040.0,2840.0,0.0,3.0,3.0,pass,0.0,-0.586797626223415,0,1,0,0,Long (7-10),Own Territory,0,Within 7 points,0,0
759,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,BAL,WAS,2.0,10,80.0,1,106.0,1006.0,2806.0,0.0,3.0,3.0,run,1.0,-0.820527615491301,0,1,0,0,Long (7-10),Own Territory,0,Within 7 points,0,0
781,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,BAL,WAS,3.0,9,79.0,1,62.0,962.0,2762.0,0.0,3.0,3.0,pass,-11.0,-2.01368875056505,0,1,0,0,Long (7-10),Own Territory,0,Within 7 points,1,0
832,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,WAS,BAL,1.0,10,50.0,1,2.0,902.0,2702.0,0.0,3.0,3.0,run,6.0,0.195873484481126,1,1,0,0,Long (7-10),Plus Territory,0,Within 7 points,0,0
874,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,WAS,BAL,2.0,4,44.0,2,900.0,900.0,2700.0,0.0,3.0,3.0,run,-1.0,-0.980407805880532,0,1,0,0,Medium (4-6),Plus Territory,0,Within 7 points,0,0
896,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,WAS,BAL,3.0,5,45.0,2,857.0,857.0,2657.0,0.0,3.0,3.0,run,6.0,1.47110576345585,1,1,1,0,Medium (4-6),Plus Territory,0,Within 7 points,1,0
923,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,WAS,BAL,1.0,10,39.0,2,830.0,830.0,2630.0,0.0,3.0,3.0,pass,-2.0,-0.998098018812016,0,1,1,0,Long (7-10),Plus Territory,0,Within 7 points,0,0
948,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,WAS,BAL,2.0,12,41.0,2,793.0,793.0,2593.0,0.0,3.0,3.0,pass,0.0,-0.959371966775507,0,1,1,0,Very Long (11+),Plus Territory,0,Within 7 points,0,0
986,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,WAS,BAL,3.0,12,41.0,2,786.0,786.0,2586.0,0.0,3.0,3.0,pass,0.0,-1.56084744795226,0,1,0,0,Very Long (11+),Plus Territory,0,Within 7 points,1,0
1041,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,BAL,WAS,1.0,10,93.0,2,773.0,773.0,2573.0,0.0,3.0,3.0,pass,0.0,-0.560018121497706,0,0,0,0,Long (7-10),Backed Up,0,Within 7 points,0,0
1064,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,BAL,WAS,2.0,10,93.0,2,769.0,769.0,2569.0,0.0,3.0,3.0,run,5.0,-0.281278998591006,0,0,0,0,Long (7-10),Backed Up,0,Within 7 points,0,0
1086,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,BAL,WAS,3.0,5,88.0,2,730.0,730.0,2530.0,0.0,3.0,3.0,pass,13.0,1.97509481245652,1,1,0,0,Medium (4-6),Backed Up,0,Within 7 points,1,0
1119,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,BAL,WAS,1.0,10,75.0,2,697.0,697.0,2497.0,0.0,3.0,3.0,pass,23.0,1.43045540549792,1,0,0,0,Long (7-10),Own Territory,0,Within 7 points,0,0
1144,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,BAL,WAS,1.0,10,52.0,2,649.0,649.0,2449.0,0.0,3.0,3.0,run,15.0,0.863845342537388,1,0,0,0,Long (7-10),Own Territory,0,Within 7 points,0,0
1166,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,BAL,WAS,1.0,10,37.0,2,610.0,610.0,2410.0,0.0,3.0,3.0,pass,23.0,1.39356378355296,1,1,0,0,Long (7-10),Plus Territory,0,Within 7 points,0,0
1191,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,BAL,WAS,1.0,10,14.0,2,562.0,562.0,2362.0,0.0,3.0,3.0,run,-2.0,-0.924055867188144,0,1,0,0,Long (7-10),Red Zone,1,Within 7 points,0,0
1224,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,BAL,WAS,2.0,12,16.0,2,524.0,524.0,2324.0,0.0,3.0,3.0,pass,2.0,-0.31899260787759,0,1,0,0,Very Long (11+),Red Zone,1,Within 7 points,0,0
1288,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,BAL,WAS,1.0,3,3.0,2,479.0,479.0,2279.0,0.0,3.0,3.0,run,3.0,0.940483869984746,1,0,0,1,Short (1-3),Red Zone,1,Within 7 points,0,1
1365,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,WAS,BAL,1.0,10,70.0,2,475.0,475.0,2275.0,-7.0,3.0,3.0,pass,15.0,0.929761784384027,1,1,0,0,Long (7-10),Own Territory,0,Within 7 points,0,0
1390,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,WAS,BAL,1.0,10,55.0,2,443.0,443.0,2243.0,-7.0,3.0,3.0,pass,0.0,-0.45018515503034,0,1,1,0,Long (7-10),Own Territory,0,Within 7 points,0,0
1413,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,WAS,BAL,2.0,10,55.0,2,437.0,437.0,2237.0,-7.0,3.0,3.0,pass,4.0,-0.369996069232002,0,1,1,0,Long (7-10),Own Territory,0,Within 7 points,0,0
1438,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,WAS,BAL,3.0,6,51.0,2,400.0,400.0,2200.0,-7.0,3.0,3.0,pass,8.0,1.540743271471,1,1,1,0,Medium (4-6),Own Territory,0,Within 7 points,1,0
1463,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,WAS,BAL,1.0,10,43.0,2,375.0,375.0,2175.0,-7.0,3.0,3.0,pass,25.0,1.59017820883309,1,1,1,0,Long (7-10),Plus Territory,0,Within 7 points,0,0
1492,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,WAS,BAL,1.0,10,18.0,2,335.0,335.0,2135.0,-7.0,3.0,3.0,pass,11.0,0.705685398483183,1,1,1,0,Long (7-10),Red Zone,1,Within 7 points,0,0
1517,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,WAS,BAL,1.0,7,7.0,2,294.0,294.0,2094.0,-7.0,3.0,3.0,pass,5.0,0.46505406423239,1,1,1,1,Long (7-10),Red Zone,1,Within 7 points,0,0
1569,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,WAS,BAL,2.0,7,7.0,2,261.0,261.0,2061.0,-7.0,3.0,3.0,pass,7.0,2.21890191693092,1,1,0,1,Long (7-10),Red Zone,1,Within 7 points,0,0
1640,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,BAL,WAS,1.0,10,78.0,2,249.0,249.0,2049.0,0.0,3.0,3.0,pass,10.0,0.856029609916732,1,0,0,0,Long (7-10),Own Territory,0,Within 7 points,0,0
1723,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,BAL,WAS,1.0,10,68.0,2,182.0,182.0,1982.0,0.0,3.0,3.0,pass,0.0,-0.409594645141624,0,1,0,0,Long (7-10),Own Territory,0,Within 7 points,0,0
1746,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,BAL,WAS,2.0,10,68.0,2,176.0,176.0,1976.0,0.0,3.0,3.0,pass,13.0,1.02206768596079,1,1,0,0,Long (7-10),Own Territory,0,Within 7 points,0,0
1795,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,BAL,WAS,1.0,15,60.0,2,129.0,129.0,1929.0,0.0,3.0,3.0,pass,25.0,1.55745923606446,1,1,0,0,Very Long (11+),Own Territory,0,Within 7 points,0,0
1825,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,BAL,WAS,1.0,10,35.0,2,120.0,120.0,1920.0,0.0,3.0,3.0,run,-1.0,-0.718246723117773,0,1,0,0,Long (7-10),Plus Territory,0,Within 7 points,0,0
1854,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,BAL,WAS,2.0,11,36.0,2,115.0,115.0,1915.0,0.0,3.0,2.0,pass,6.0,0.0691000642254949,1,1,0,0,Very Long (11+),Plus Territory,0,Within 7 points,0,0
1886,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,BAL,WAS,3.0,5,30.0,2,109.0,109.0,1909.0,0.0,3.0,1.0,pass,15.0,1.77622434170917,1,1,0,0,Medium (4-6),Plus Territory,0,Within 7 points,1,0
1918,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,BAL,WAS,1.0,10,15.0,2,84.0,84.0,1884.0,0.0,3.0,1.0,run,2.0,-0.329542342224158,0,1,1,0,Long (7-10),Red Zone,1,Within 7 points,0,0
1940,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,BAL,WAS,2.0,8,13.0,2,62.0,62.0,1862.0,0.0,3.0,1.0,pass,0.0,-0.57987482205499,0,1,1,0,Long (7-10),Red Zone,1,Within 7 points,0,0
1963,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,BAL,WAS,3.0,8,13.0,2,57.0,57.0,1857.0,0.0,3.0,1.0,pass,13.0,3.58146059175488,1,1,0,0,Long (7-10),Red Zone,1,Within 7 points,1,0
2028,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,WAS,BAL,1.0,10,70.0,2,53.0,53.0,1853.0,-7.0,1.0,3.0,run,9.0,0.189144588133786,1,1,0,0,Long (7-10),Own Territory,0,Within 7 points,0,0
2050,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,WAS,BAL,2.0,1,61.0,2,35.0,35.0,1835.0,-7.0,1.0,3.0,pass,11.0,0.365897676441819,1,1,1,0,Short (1-3),Own Territory,0,Within 7 points,0,1
2075,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,WAS,BAL,1.0,10,50.0,2,20.0,20.0,1820.0,-7.0,1.0,3.0,pass,0.0,-0.277293761144392,0,1,1,0,Long (7-10),Plus Territory,0,Within 7 points,0,0
2098,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,WAS,BAL,2.0,10,50.0,2,16.0,16.0,1816.0,-7.0,1.0,3.0,pass,11.0,0.555228727404028,1,1,0,0,Long (7-10),Plus Territory,0,Within 7 points,0,0
2128,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,WAS,BAL,1.0,10,39.0,2,10.0,10.0,1810.0,-7.0,1.0,3.0,pass,5.0,0.382910721799068,1,1,0,0,Long (7-10),Plus Territory,0,Within 7 points,0,0
2226,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,WAS,BAL,1.0,10,70.0,3,900.0,1800.0,1800.0,-7.0,3.0,3.0,run,0.0,-0.484411456622183,0,1,0,0,Long (7-10),Own Territory,0,Within 7 points,0,0
2248,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,WAS,BAL,2.0,10,70.0,3,877.0,1777.0,1777.0,-7.0,3.0,3.0,pass,28.0,2.47347110952251,1,1,1,0,Long (7-10),Own Territory,0,Within 7 points,0,0
2273,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,WAS,BAL,1.0,10,42.0,3,850.0,1750.0,1750.0,-7.0,3.0,3.0,run,5.0,0.087362396530807,1,1,1,0,Long (7-10),Plus Territory,0,Within 7 points,0,0
2295,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,WAS,BAL,2.0,5,37.0,3,819.0,1719.0,1719.0,-7.0,3.0,3.0,run,0.0,-1.08213754394092,0,1,1,0,Medium (4-6),Plus Territory,0,Within 7 points,0,0
2317,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,WAS,BAL,3.0,5,37.0,3,774.0,1674.0,1674.0,-7.0,2.0,3.0,pass,0.0,-1.24644641123505,0,1,0,0,Medium (4-6),Plus Territory,0,Within 7 points,1,0
2402,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,BAL,WAS,1.0,10,70.0,3,765.0,1665.0,1665.0,4.0,3.0,2.0,run,7.0,0.057762005366385,1,0,0,0,Long (7-10),Own Territory,0,Within 7 points,0,0
2424,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,BAL,WAS,2.0,3,63.0,3,725.0,1625.0,1625.0,4.0,3.0,2.0,run,1.0,-0.536011669551954,0,1,0,0,Short (1-3),Own Territory,0,Within 7 points,0,1
2446,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,BAL,WAS,3.0,2,62.0,3,686.0,1586.0,1586.0,4.0,3.0,2.0,run,33.0,2.48106217593886,1,1,0,0,Short (1-3),Own Territory,0,Within 7 points,1,1
2468,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,BAL,WAS,1.0,10,29.0,3,638.0,1538.0,1538.0,4.0,3.0,2.0,pass,18.0,0.932720843236893,1,0,0,0,Long (7-10),Plus Territory,0,Within 7 points,0,0
2493,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,BAL,WAS,1.0,10,11.0,3,595.0,1495.0,1495.0,4.0,3.0,2.0,run,2.0,-0.449146134196781,0,0,0,0,Long (7-10),Red Zone,1,Within 7 points,0,0
2515,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,BAL,WAS,2.0,8,9.0,3,557.0,1457.0,1457.0,4.0,3.0,2.0,pass,-4.0,-1.17497884551995,0,1,0,0,Long (7-10),Red Zone,1,Within 7 points,0,0
2535,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,BAL,WAS,3.0,12,13.0,3,511.0,1411.0,1411.0,4.0,3.0,2.0,pass,0.0,-0.918976506941407,0,1,0,0,Very Long (11+),Red Zone,1,Within 7 points,1,0
2619,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,WAS,BAL,1.0,10,69.0,3,493.0,1393.0,1393.0,-7.0,2.0,3.0,pass,21.0,1.53023035312071,1,1,0,0,Long (7-10),Own Territory,0,Within 7 points,0,0
2644,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,WAS,BAL,1.0,10,48.0,3,461.0,1361.0,1361.0,-7.0,2.0,3.0,run,4.0,-0.129020348889753,0,0,1,0,Long (7-10),Plus Territory,0,Within 7 points,0,0
2666,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,WAS,BAL,2.0,6,44.0,3,430.0,1330.0,1330.0,-7.0,2.0,3.0,pass,0.0,-0.87466792576015,0,1,1,0,Medium (4-6),Plus Territory,0,Within 7 points,0,0
2689,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,WAS,BAL,3.0,6,44.0,3,426.0,1326.0,1326.0,-7.0,2.0,3.0,pass,0.0,-1.79302597558126,0,1,1,0,Medium (4-6),Plus Territory,0,Within 7 points,1,0
2732,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,BAL,WAS,1.0,10,94.0,3,410.0,1310.0,1310.0,7.0,3.0,2.0,run,2.0,-0.604317813180387,0,0,0,0,Long (7-10),Backed Up,0,Within 7 points,0,0
2761,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,BAL,WAS,2.0,8,92.0,3,374.0,1274.0,1274.0,7.0,3.0,2.0,run,12.0,1.30750314472243,1,0,0,0,Long (7-10),Backed Up,0,Within 7 points,0,0
2788,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,BAL,WAS,1.0,10,80.0,3,337.0,1237.0,1237.0,7.0,3.0,2.0,pass,15.0,0.972980195889249,1,1,0,0,Long (7-10),Own Territory,0,Within 7 points,0,0
2813,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,BAL,WAS,1.0,10,65.0,3,297.0,1197.0,1197.0,7.0,3.0,2.0,run,4.0,-0.0621551137883216,0,0,0,0,Long (7-10),Own Territory,0,Within 7 points,0,0
2835,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,BAL,WAS,2.0,6,61.0,3,258.0,1158.0,1158.0,7.0,3.0,2.0,run,1.0,-0.706038619857281,0,1,0,0,Medium (4-6),Own Territory,0,Within 7 points,0,0
2891,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,BAL,WAS,1.0,10,50.0,3,214.0,1114.0,1114.0,7.0,3.0,2.0,pass,38.0,2.02808596834075,1,1,0,0,Long (7-10),Plus Territory,0,Within 7 points,0,0
2916,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,BAL,WAS,1.0,10,12.0,3,168.0,1068.0,1068.0,7.0,3.0,2.0,run,5.0,0.103255869238637,1,0,0,0,Long (7-10),Red Zone,1,Within 7 points,0,0
2938,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,BAL,WAS,2.0,5,7.0,3,132.0,1032.0,1032.0,7.0,3.0,2.0,run,7.0,1.64229657733813,1,0,0,0,Medium (4-6),Red Zone,1,Within 7 points,0,0
3003,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,WAS,BAL,1.0,10,70.0,3,128.0,1028.0,1028.0,-14.0,2.0,3.0,run,3.0,-0.238358817528933,0,0,0,0,Long (7-10),Own Territory,0,Trailing by 8+,0,0
3025,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,WAS,BAL,2.0,7,67.0,3,102.0,1002.0,1002.0,-14.0,2.0,3.0,pass,11.0,1.26405543717556,1,1,1,0,Long (7-10),Own Territory,0,Trailing by 8+,0,0
3050,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,WAS,BAL,1.0,10,56.0,3,63.0,963.0,963.0,-14.0,2.0,3.0,run,5.0,0.123825779883191,1,1,1,0,Long (7-10),Own Territory,0,Trailing by 8+,0,0
3072,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,WAS,BAL,2.0,5,51.0,3,22.0,922.0,922.0,-14.0,2.0,3.0,pass,24.0,2.01335556234699,1,1,1,0,Medium (4-6),Own Territory,0,Trailing by 8+,0,0
3117,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,WAS,BAL,1.0,10,27.0,4,900.0,900.0,900.0,-14.0,2.0,3.0,pass,14.0,0.905296322715003,1,1,0,0,Long (7-10),Plus Territory,0,Trailing by 8+,0,0
3153,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,WAS,BAL,1.0,10,13.0,4,886.0,886.0,886.0,-14.0,2.0,3.0,pass,0.0,-0.465789406152908,0,0,0,0,Long (7-10),Red Zone,1,Trailing by 8+,0,0
3176,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,WAS,BAL,2.0,10,13.0,4,881.0,881.0,881.0,-14.0,2.0,3.0,run,0.0,-0.777948924456723,0,1,1,0,Long (7-10),Red Zone,1,Trailing by 8+,0,0
3203,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,WAS,BAL,3.0,10,13.0,4,844.0,844.0,844.0,-14.0,2.0,3.0,pass,12.0,2.7109733640973,1,1,1,0,Long (7-10),Red Zone,1,Trailing by 8+,1,0
3228,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,WAS,BAL,1.0,1,1.0,4,819.0,819.0,819.0,-14.0,2.0,3.0,run,0.0,-0.270616655208869,0,1,1,1,Short (1-3),Red Zone,1,Trailing by 8+,0,1
3286,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,WAS,BAL,2.0,6,6.0,4,746.0,746.0,746.0,-14.0,2.0,3.0,pass,0.0,-0.935255805263296,0,1,1,1,Medium (4-6),Red Zone,1,Trailing by 8+,0,0
3309,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,WAS,BAL,3.0,6,6.0,4,739.0,739.0,739.0,-14.0,2.0,3.0,pass,0.0,-1.12397838215111,0,1,1,1,Medium (4-6),Red Zone,1,Trailing by 8+,1,0
3332,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,WAS,BAL,4.0,6,6.0,4,736.0,736.0,736.0,-14.0,2.0,2.0,pass,6.0,4.15207545098383,1,1,0,1,Medium (4-6),Red Zone,1,Trailing by 8+,1,0
3415,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,BAL,WAS,1.0,10,78.0,4,727.0,727.0,727.0,7.0,2.0,2.0,run,8.0,0.617434432962909,1,0,0,0,Long (7-10),Own Territory,0,Within 7 points,0,0
3437,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,BAL,WAS,2.0,2,70.0,4,684.0,684.0,684.0,7.0,2.0,2.0,run,5.0,0.155214541126043,1,0,0,0,Short (1-3),Own Territory,0,Within 7 points,0,1
3459,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,BAL,WAS,1.0,10,65.0,4,644.0,644.0,644.0,7.0,2.0,2.0,pass,17.0,1.04862288630102,1,1,0,0,Long (7-10),Own Territory,0,Within 7 points,0,0
3484,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,BAL,WAS,1.0,10,48.0,4,600.0,600.0,600.0,7.0,2.0,2.0,run,1.0,-0.475633772904985,0,0,0,0,Long (7-10),Plus Territory,0,Within 7 points,0,0
3506,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,BAL,WAS,2.0,9,47.0,4,556.0,556.0,556.0,7.0,2.0,2.0,pass,18.0,1.59738792938879,1,1,0,0,Long (7-10),Plus Territory,0,Within 7 points,0,0
3531,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,BAL,WAS,1.0,10,29.0,4,510.0,510.0,510.0,7.0,2.0,2.0,run,4.0,-0.0952684241929092,0,0,0,0,Long (7-10),Plus Territory,0,Within 7 points,0,0
3553,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,BAL,WAS,2.0,6,25.0,4,468.0,468.0,468.0,7.0,2.0,2.0,run,-5.0,-1.34600071079331,0,1,0,0,Medium (4-6),Plus Territory,0,Within 7 points,0,0
3575,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,BAL,WAS,3.0,11,30.0,4,427.0,427.0,427.0,7.0,2.0,2.0,pass,9.0,0.024967515445145,1,1,0,0,Very Long (11+),Plus Territory,0,Within 7 points,1,0
3644,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,WAS,BAL,1.0,10,70.0,4,378.0,378.0,378.0,-10.0,2.0,2.0,pass,14.0,0.852196191670373,1,0,0,0,Long (7-10),Own Territory,0,Trailing by 8+,0,0
3669,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,WAS,BAL,1.0,10,56.0,4,353.0,353.0,353.0,-10.0,2.0,2.0,run,3.0,-0.276687449775636,0,1,1,0,Long (7-10),Own Territory,0,Trailing by 8+,0,0
3691,2024_06_WAS_BAL,2024,REG,6,2024-10-13,BAL,WAS,WAS,BAL,2.0,7,53.0,4,314.0,314.0,314.0,-10.0,2.0,2.0,pass,-3.0,-0.944849944440648,0,1,1,0,Long (7-10),Own Territory,0,Trailing by 8+,0,0
